402469.44566347933,4132959.475568863,77.96866607666016,
402469.4686279576,4132959.577581495,78.00843811035156,0.0
402469.47846987646,4132959.684908005,78.58171081542969,0.0
402469.49977114704,4132959.7945271446,78.46288299560547,0.0
402469.5269623074,4132959.908357712,78.49578094482422,0.0
402469.555221586,4132960.031824206,78.4930191040039,0.0
402469.5817566192,4132960.1520749056,78.48405456542969,0.0
402469.60412600567,4132960.2564564655,78.53327178955078,0.0
402469.6215057658,4132960.357561206,78.98130798339844,0.0
402469.62751772726,4132960.460569474,79.5938491821289,0.0
402469.6349945345,4132960.579637618,79.63533020019531,0.0
402469.6600647248,4132960.7065258943,79.47810363769531,0.0
402469.68766787584,4132960.8215352,79.52412414550781,0.0
402469.72290041926,4132960.97883043,79.53312683105469,0.0
402469.74833682063,4132961.100732891,79.52009582519531,0.0
402469.78094485146,4132961.263536545,79.50776672363281,0.0
402469.8082886013,4132961.4028187706,79.50248718261719,0.0
402469.8300934125,4132961.514730542,79.50248718261719,0.0
402469.8626404085,4132961.682691665,79.50028991699219,0.0
402469.8912353801,4132961.830412,79.50242614746094,0.0
402469.913940458,4132961.9474736177,79.50343322753906,0.0
402469.9387970261,4132962.075124834,79.50379943847656,0.0
402469.962692289,4132962.197034926,79.50352478027344,0.0
402469.9939880655,4132962.358205886,79.6291275024414,0.0
402470.0213470729,4132962.515676592,79.81132507324219,0.0
402470.0436554235,4132962.650091263,79.86308288574219,0.0
402470.066986113,4132962.781755538,79.82762145996094,0.0
402470.0958404819,4132962.9333210895,79.78462219238281,0.0
402470.1163940721,4132963.038080308,79.77586364746094,0.0
402470.1468200962,4132963.192239854,79.78788757324219,0.0
402470.1777649197,4132963.349096387,79.79853057861328,0.0
402470.2026367478,4132963.4758244487,79.79759216308594,0.0
402470.2306976596,4132963.619699567,79.79460144042969,0.0
402470.250701932,4132963.722997756,79.79170227050781,0.0
402470.2735443399,4132963.8414708073,79.7896499633789,0.0
402470.3027191433,4132963.993509384,79.78977966308594,0.0
402470.3327789586,4132964.150770279,79.79070281982422,0.0
402470.3599701204,4132964.293233963,79.79124450683594,0.0
402470.38076784986,4132964.402151197,79.79120635986328,0.0
402470.40370181046,4132964.522108172,79.79100036621094,0.0
402470.4345093048,4132964.682821363,79.79084777832031,0.0
402470.4590454375,4132964.810583205,79.79080963134766,0.0
402470.4846802028,4132964.943754287,79.79080963134766,0.0
402470.5119018829,4132965.085233778,79.79084777832031,0.0
402470.5376129424,4132965.218854996,79.79080963134766,0.0
402470.5643005654,4132965.357557389,79.79080963134766,0.0
402470.5888977338,4132965.485349747,79.79080963134766,0.0
402470.61488344986,4132965.620481578,79.79078674316406,0.0
402470.6382904341,4132965.742216203,79.79075622558594,0.0
402470.66337588296,4132965.872755143,79.7907485961914,0.0
402470.6858368191,4132965.989721388,79.79075622558594,0.0
402470.71025088266,4132966.116811844,79.79075622558594,0.0
402470.7343445102,4132966.242284869,79.7907943725586,0.0
402470.7591400422,4132966.3712597815,79.79081726074219,0.0
402470.7807770055,4132966.48394594,79.79080963134766,0.0
402470.80149844114,4132966.591787429,79.79080963134766,0.0
402470.8301544463,4132966.740804764,79.79080963134766,0.0
402470.8593902875,4132966.893117997,79.79080963134766,0.0
402470.8834228789,4132967.0180874784,79.79080963134766,0.0
402470.90960696223,4132967.154287429,79.79080963134766,0.0
402470.9292297642,4132967.2562924335,79.79081726074219,0.0
402470.9578094765,4132967.4050122206,79.79081726074219,0.0
402470.977233915,4132967.506048293,79.79081726074219,0.0
402471.0145416533,4132967.700231644,79.79080963134766,0.0
402471.0343628218,4132967.8033886887,79.79080963134766,0.0
402471.0717163363,4132967.997762772,79.79075622558594,0.0
