500.2864380380488,-802.5720233097672
500.26779538129153,-802.556315273017
500.2502173891079,-802.5415003346395
500.2337040614977,-802.5275784946344
500.218255398461,-802.5145497530018
500.20387139999787,-802.5024141097417
500.1905520661082,-802.4911715648541
500.178297396792,-802.4808221183389
500.1671073920494,-802.4713657701961
500.1564193368175,-802.462331851426
500.14566551727097,-802.4532455119381
500.1348459306378,-802.4441067494139
500.12396057691757,-802.4349155638529
500.11300945611066,-802.4256719552556
500.10199256821664,-802.4163759236212
500.09090991323603,-802.4070274689509
500.07976149116837,-802.3976265912437
500.0685822567063,-802.3882011596963
500.05740778729586,-802.3787795400235
500.0462380836288,-802.3693617327767
500.03507314570527,-802.359947737956
500.0239129735253,-802.3505375555615
500.01275756708867,-802.3411311855928
500.00160692639565,-802.3317286280503
499.99046105144606,-802.3223298829339
499.9792181305913,-802.3128493627896
499.9677736237731,-802.3031991865399
499.95612752643683,-802.2933793503557
499.9442798385824,-802.2833898542373
499.93223056021,-802.2732306981844
499.91997969131955,-802.2629018821973
499.907527231911,-802.2524034062758
499.8948731819843,-802.2417352704199
499.88224905015954,-802.2310931683743
499.86989464033707,-802.2206798058664
499.85780997101125,-802.2104951985295
499.84599504218215,-802.2005393463637
499.8344498538497,-802.1908122493691
499.82317440601395,-802.1813139075452
499.8121686986748,-802.1720443208926
499.80143273183234,-802.163003489411
499.7908138651901,-802.1540623096753
499.7801526026324,-802.1450858795963
499.7694489250213,-802.1360741829874
499.7587028323566,-802.1270272198483
499.74791432463826,-802.117944990179
499.73708340186636,-802.1088274939793
499.7262100640409,-802.0996747312498
499.71529431116187,-802.0904867019901
499.70437395859915,-802.0812968137051
499.69348886562017,-802.0721402795547
499.68263903908326,-802.0630171055979
499.6718244789883,-802.0539272918345
499.6610451853354,-802.0448708382647
499.6503011581245,-802.0358477448883
499.6395923973555,-802.0268580117056
499.62891890302853,-802.0179016387162
499.6179885161604,-802.0087398176983
499.6064906029877,-801.9991186393046
499.594425091066,-801.9890380443195
